county,precinct,office,district,candidate,party,votes,election_day,absentee,county_id,original_precinct_name
Cameron,West Ward Boro Emporium,State House,67.0,Write-ins,,0.0,,,Cameron County,West Ward Boro Emporium
Cameron,Gibson Twp,U.S. Senate,,Bob Casey Jr.,DEM,18.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,U.S. Senate,,Lou Barletta,REP,61.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,U.S. Senate,,Neal Gale,GRN,0.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,U.S. Senate,,Dale R. Kerns Jr.,LIB,1.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,U.S. Senate,,Write-ins,,0.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,Governor,,Tom Wolf,DEM,19.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,Governor,,Scott R. Wagner,REP,59.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,Governor,,Paul Glover,GRN,1.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,Governor,,Ken V. Krawchuk,LIB,0.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,Governor,,Write-ins,,0.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,U.S. House,15.0,Susan Boser,DEM,15.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,U.S. House,15.0,Glenn Thompson,REP,64.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,U.S. House,15.0,Write-ins,,0.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,State House,67.0,Maryanne Cole,DEM,16.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,State House,67.0,Martin T. Causer,REP,64.0,,,Cameron County,Gibson Twp
Cameron,Gibson Twp,State House,67.0,Write-ins,,0.0,,,Cameron County,Gibson Twp
Cameron,Grove Twp,U.S. Senate,,Bob Casey Jr.,DEM,17.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,U.S. Senate,,Lou Barletta,REP,37.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,U.S. Senate,,Neal Gale,GRN,1.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,U.S. Senate,,Dale R. Kerns Jr.,LIB,0.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,U.S. Senate,,Write-ins,,0.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,Governor,,Tom Wolf,DEM,17.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,Governor,,Scott R. Wagner,REP,40.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,Governor,,Paul Glover,GRN,0.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,Governor,,Ken V. Krawchuk,LIB,0.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,Governor,,Write-ins,,0.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,U.S. House,15.0,Susan Boser,DEM,17.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,U.S. House,15.0,Glenn Thompson,REP,40.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,U.S. House,15.0,Write-ins,,0.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,State House,67.0,Maryanne Cole,DEM,15.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,State House,67.0,Martin T. Causer,REP,42.0,,,Cameron County,Grove Twp
Cameron,Grove Twp,State House,67.0,Write-ins,,0.0,,,Cameron County,Grove Twp
Cameron,Lumber Twp,U.S. Senate,,Bob Casey Jr.,DEM,45.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,U.S. Senate,,Lou Barletta,REP,55.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,U.S. Senate,,Neal Gale,GRN,2.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,U.S. Senate,,Dale R. Kerns Jr.,LIB,1.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,U.S. Senate,,Write-ins,,0.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,Governor,,Tom Wolf,DEM,49.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,Governor,,Scott R. Wagner,REP,53.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,Governor,,Paul Glover,GRN,1.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,Governor,,Ken V. Krawchuk,LIB,1.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,Governor,,Write-ins,,0.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,U.S. House,15.0,Susan Boser,DEM,39.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,U.S. House,15.0,Glenn Thompson,REP,64.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,U.S. House,15.0,Write-ins,,0.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,State House,67.0,Maryanne Cole,DEM,35.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,State House,67.0,Martin T. Causer,REP,68.0,,,Cameron County,Lumber Twp
Cameron,Lumber Twp,State House,67.0,Write-ins,,0.0,,,Cameron County,Lumber Twp
Cameron,Portage Twp,U.S. Senate,,Bob Casey Jr.,DEM,19.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,U.S. Senate,,Lou Barletta,REP,31.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,U.S. Senate,,Neal Gale,GRN,1.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,U.S. Senate,,Dale R. Kerns Jr.,LIB,3.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,U.S. Senate,,Write-ins,,0.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,Governor,,Tom Wolf,DEM,14.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,Governor,,Scott R. Wagner,REP,35.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,Governor,,Paul Glover,GRN,2.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,Governor,,Ken V. Krawchuk,LIB,3.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,Governor,,Write-ins,,0.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,U.S. House,15.0,Susan Boser,DEM,17.0,,,Cameron County,Portage Twp
