county,precinct,office,district,candidate,party,votes,election_day,absentee,county_id,original_precinct_name
Montgomery,Bridgeport 3,U.S. House,4.0,MADELEINE DEAN,DEM,359.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,U.S. House,4.0,DAN DAVID,REP,155.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,U.S. House,4.0,Write-ins,,0.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,State Senate,,,DEM,,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,State Senate,,,REP,,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,State Senate,,Write-ins,,,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,State House,149.0,TIM BRIGGS,DEM,380.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,State House,149.0,,REP,,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,State House,149.0,Write-ins,,11.0,,,Montgomery County,Bridgeport 3
Montgomery,Bryn Athyn,U.S. Senate,,BOB CASEY JR,DEM,373.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,U.S. Senate,,LOU BARLETTA,REP,289.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,U.S. Senate,,NEAL GALE,GRN,10.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,U.S. Senate,,DALE R KERNS JR,LIB,25.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,U.S. Senate,,Write-ins,,0.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,Governor,,TOM WOLF/JOHN FETTERMAN,DEM,382.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,Governor,,SCOTT R. WAGNER/JEFF BARTOS,REP,281.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,Governor,,PAUL GLOVER/J. BOWSER-BOSTICK,GRN,6.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,Governor,,KEN V. KRAWCHUK/K.S. SMITH,LIB,25.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,Governor,,Write-ins,,0.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,U.S. House,4.0,MADELEINE DEAN,DEM,382.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,U.S. House,4.0,DAN DAVID,REP,309.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,U.S. House,4.0,Write-ins,,0.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,State Senate,12.0,MARIA COLLETT,DEM,361.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,State Senate,12.0,STEWART GREENLEAF JR,REP,330.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,State Senate,12.0,Write-ins,,0.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,State House,152.0,DARYL BOLING,DEM,317.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,State House,152.0,THOMAS P MURT,REP,375.0,,,Montgomery County,Bryn Athyn
Montgomery,Bryn Athyn,State House,152.0,Write-ins,,0.0,,,Montgomery County,Bryn Athyn
Montgomery,Collegeville 1,U.S. Senate,,BOB CASEY JR,DEM,592.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,U.S. Senate,,LOU BARLETTA,REP,408.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,U.S. Senate,,NEAL GALE,GRN,6.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,U.S. Senate,,DALE R KERNS JR,LIB,11.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,U.S. Senate,,Write-ins,,0.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,Governor,,TOM WOLF/JOHN FETTERMAN,DEM,616.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,Governor,,SCOTT R. WAGNER/JEFF BARTOS,REP,387.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,Governor,,PAUL GLOVER/J. BOWSER-BOSTICK,GRN,4.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,Governor,,KEN V. KRAWCHUK/K.S. SMITH,LIB,6.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,Governor,,Write-ins,,0.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,U.S. House,4.0,MADELEINE DEAN,DEM,569.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,U.S. House,4.0,DAN DAVID,REP,442.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,U.S. House,4.0,Write-ins,,0.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,State Senate,44.0,KATIE MUTH,DEM,527.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,State Senate,44.0,JOHN RAFFERTY,REP,485.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,State Senate,44.0,Write-ins,,0.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,State House,150.0,JOE WEBSTER,DEM,539.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,State House,150.0,NICK FOUNTAIN,REP,473.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 1,State House,150.0,Write-ins,,0.0,,,Montgomery County,Collegeville 1
Montgomery,Collegeville 2,U.S. Senate,,BOB CASEY JR,DEM,429.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,U.S. Senate,,LOU BARLETTA,REP,119.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,U.S. Senate,,NEAL GALE,GRN,12.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,U.S. Senate,,DALE R KERNS JR,LIB,11.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,U.S. Senate,,Write-ins,,0.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,Governor,,TOM WOLF/JOHN FETTERMAN,DEM,430.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,Governor,,SCOTT R. WAGNER/JEFF BARTOS,REP,116.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,Governor,,PAUL GLOVER/J. BOWSER-BOSTICK,GRN,12.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,Governor,,KEN V. KRAWCHUK/K.S. SMITH,LIB,11.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,Governor,,Write-ins,,0.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,U.S. House,4.0,MADELEINE DEAN,DEM,433.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,U.S. House,4.0,DAN DAVID,REP,134.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,U.S. House,4.0,Write-ins,,0.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,State Senate,44.0,KATIE MUTH,DEM,422.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,State Senate,44.0,JOHN RAFFERTY,REP,144.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,State Senate,44.0,Write-ins,,0.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,State House,150.0,JOE WEBSTER,DEM,428.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,State House,150.0,NICK FOUNTAIN,REP,140.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 2,State House,150.0,Write-ins,,0.0,,,Montgomery County,Collegeville 2
Montgomery,Collegeville 3,U.S. Senate,,BOB CASEY JR,DEM,350.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,U.S. Senate,,LOU BARLETTA,REP,194.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,U.S. Senate,,NEAL GALE,GRN,1.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,U.S. Senate,,DALE R KERNS JR,LIB,6.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,U.S. Senate,,Write-ins,,0.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,Governor,,TOM WOLF/JOHN FETTERMAN,DEM,362.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,Governor,,SCOTT R. WAGNER/JEFF BARTOS,REP,182.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,Governor,,PAUL GLOVER/J. BOWSER-BOSTICK,GRN,1.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,Governor,,KEN V. KRAWCHUK/K.S. SMITH,LIB,3.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,Governor,,Write-ins,,0.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,U.S. House,4.0,MADELEINE DEAN,DEM,336.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,U.S. House,4.0,DAN DAVID,REP,207.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,U.S. House,4.0,Write-ins,,0.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,State Senate,44.0,KATIE MUTH,DEM,323.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,State Senate,44.0,JOHN RAFFERTY,REP,223.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,State Senate,44.0,Write-ins,,0.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,State House,150.0,JOE WEBSTER,DEM,336.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,State House,150.0,NICK FOUNTAIN,REP,207.0,,,Montgomery County,Collegeville 3
Montgomery,Collegeville 3,State House,150.0,Write-ins,,0.0,,,Montgomery County,Collegeville 3
Montgomery,Conshohocken 1,U.S. Senate,,BOB CASEY JR,DEM,560.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,U.S. Senate,,LOU BARLETTA,REP,240.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,U.S. Senate,,NEAL GALE,GRN,11.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,U.S. Senate,,DALE R KERNS JR,LIB,16.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,U.S. Senate,,Write-ins,,0.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,Governor,,TOM WOLF/JOHN FETTERMAN,DEM,577.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,Governor,,SCOTT R. WAGNER/JEFF BARTOS,REP,238.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,Governor,,PAUL GLOVER/J. BOWSER-BOSTICK,GRN,8.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,Governor,,KEN V. KRAWCHUK/K.S. SMITH,LIB,7.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,Governor,,Write-ins,,1.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,U.S. House,4.0,MADELEINE DEAN,DEM,574.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,U.S. House,4.0,DAN DAVID,REP,255.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,U.S. House,4.0,Write-ins,,0.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,State Senate,,,DEM,,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,State Senate,,,REP,,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,State Senate,,Write-ins,,,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,State House,148.0,MARY JO DALEY,DEM,609.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,State House,148.0,,REP,,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 1,State House,148.0,Write-ins,,6.0,,,Montgomery County,Conshohocken 1
Montgomery,Conshohocken 2,U.S. Senate,,BOB CASEY JR,DEM,150.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,U.S. Senate,,LOU BARLETTA,REP,40.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,U.S. Senate,,NEAL GALE,GRN,2.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,U.S. Senate,,DALE R KERNS JR,LIB,4.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,U.S. Senate,,Write-ins,,0.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,Governor,,TOM WOLF/JOHN FETTERMAN,DEM,147.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,Governor,,SCOTT R. WAGNER/JEFF BARTOS,REP,38.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,Governor,,PAUL GLOVER/J. BOWSER-BOSTICK,GRN,4.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,Governor,,KEN V. KRAWCHUK/K.S. SMITH,LIB,7.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,Governor,,Write-ins,,0.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,U.S. House,4.0,MADELEINE DEAN,DEM,147.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,U.S. House,4.0,DAN DAVID,REP,46.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,U.S. House,4.0,Write-ins,,0.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,State Senate,,,DEM,,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,State Senate,,,REP,,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,State Senate,,Write-ins,,,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,State House,148.0,MARY JO DALEY,DEM,156.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,State House,148.0,,REP,,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 2,State House,148.0,Write-ins,,2.0,,,Montgomery County,Conshohocken 2
Montgomery,Conshohocken 3,U.S. Senate,,BOB CASEY JR,DEM,574.0,,,Montgomery County,Conshohocken 3
